trig_exp,trig_item,sentence,trig_w1,trig1,trig_w2,trig2,gram,task,paus,trig_1,trig_2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,grating_1.started,grating_1.stopped,text_1.started,text_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,grating.started,grating.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,grating_14.started,grating_14.stopped,text_fix_4.started,text_fix_4.stopped,grating_16.started,grating_16.stopped,grating_40.started,grating_40.stopped,ISI_4.started,ISI_4.stopped,text_19.started,text_19.stopped,grating_24.started,grating_24.stopped,grating_35.started,grating_35.stopped,prompt.started,prompt.stopped,Button_Press.keys,Button_Press.corr,Button_Press.rt,Button_Press.started,Button_Press.stopped,grating_33.started,grating_33.stopped,grating_34.started,grating_34.stopped,Correct_Incorrect.started,Correct_Incorrect.stopped,Continue_text.started,Continue_text.stopped,Press_Bar.keys,Press_Bar.rt,Press_Bar.started,Press_Bar.stopped,grating_26.started,grating_26.stopped,grating_27.started,grating_27.stopped,text_10.started,text_10.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_28.started,grating_28.stopped,text_11.started,text_11.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,grating_29.started,grating_29.stopped,text_12.started,text_12.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,grating_36.started,grating_36.stopped,text_14.started,text_14.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,grating_10.started,grating_10.stopped,text_fix.started,text_fix.stopped,grating_11.started,grating_11.stopped,grating_37.started,grating_37.stopped,ISI_2.started,ISI_2.stopped,text_15.started,text_15.stopped,grating_38.started,grating_38.stopped,text_fix_3.started,text_fix_3.stopped,key_resp_16.keys,key_resp_16.started,key_resp_16.stopped,key_resp_16.rt,grating_12.started,grating_12.stopped,text_17.started,text_17.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,participant,session,date,expName,psychopyVersion,frameRate
140,17,Servitörer får ofta dricks från nöjd kunder.,3,,4,,INC,1,no,131,132,,,,,,,,,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.87514589282,None,2526.37593312873,None,2526.37593312873,None,right,1,0.412178053549724,2526.37593312873,None,,,,,,,,,,,,,2526.80572865266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.88498273341,None,2520.88498273341,None,2521.38505666206,None,2525.38578183639,2525.38578183639,0.009870004243567,None,2525.38578183639,2525.38578183639,2528.30625333761,None,2528.30625333761,None,None,0.008083528792668,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,98,Arrangörerna genomförde tävlingen som idrottarna inte ville delta i.,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.30660858002,None,2534.80732461349,None,2534.80732461349,None,left,1,0.33243774357561,2534.80732461349,None,,,,,,,,,,,,,2535.15744525672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.31625330233,None,2528.31625330233,None,2528.81621882368,None,2533.81721790286,2533.81721790286,0.009874173755634,None,2533.81721790286,2533.81721790286,2536.65762130633,None,2536.65762130633,None,None,0.008225292194766,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
180,57,Cykeln som med sina löstagbara delar snabbt och enkelt kunde fällas ihop låg äntligen nerpackad i bagaget.  ,15,,0,,INC,1,no,182,199,,,,,,,,,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.65867991331,None,2547.15942096386,None,2547.15942096386,None,left,0,1.39625212204101,2547.15942096386,None,,,,,,,,,,,,,2548.56981318342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.66767226739,None,2536.66767226739,None,2537.16774202653,None,2546.16930142395,2546.16930142395,0.009871928633402,None,2546.16930142395,2546.16930142395,2550.06992572817,None,2550.06992572817,None,None,0.008124261716148,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,51,Snickare tillverkar ofta möbler från gammal trä.,3,,4,,INC,1,no,135,136,,,,,,,,,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.07013503766,None,2555.57090431259,None,2555.57090431259,None,right,1,0.296321111424731,2555.57090431259,None,,,,,,,,,,,,,2555.88102426303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.0799298624,None,2550.0799298624,None,2550.57998839593,None,2554.58069400562,2554.58069400562,0.009870966438029,None,2554.58069400562,2554.58069400562,2557.38115348582,None,2557.38115348582,None,None,0.008167881224836,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,89,Tankfartyget har läckor som kontrollanten kan inte hitta.  ,6,,7,,INC,1,no,153,154,,,,,,,,,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.88146206177,None,2563.38222492207,None,2563.38222492207,None,right,1,0.268882516306803,2563.38222492207,None,,,,,,,,,,,,,2563.66229135202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.39115056396,None,2557.39115056396,None,2557.89123732188,None,2562.39201686022,2562.39201686022,0.009874173755634,None,2562.39201686022,2562.39201686022,2565.16249530529,None,2565.16249530529,None,None,0.008287834872135,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,2,Flickan plockade äpplet som pojken inte ville ha.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.66278592026,None,2571.16351927325,None,2571.16351927325,None,left,1,0.823228735249359,2571.16351927325,None,,,,,,,,,,,,,2572.00339847287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.17252413586,None,2565.17252413586,None,2565.67256118037,None,2570.1733233992,2570.1733233992,0.009871287170427,None,2570.1733233992,2570.1733233992,2573.50392315782,None,2573.50392315782,None,None,0.008636470207421,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,33,Kungar bär ofta krona under viktiga ceremoni.,3,,4,,INC,1,no,133,134,,,,,,,,,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.50410873317,None,2579.00487832883,None,2579.00487832883,None,right,1,0.33384543491411,2579.00487832883,None,,,,,,,,,,,,,2579.3546551477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.5139054823,None,2573.5139054823,None,2574.01401116339,None,2578.01468951089,2578.01468951089,0.009871287169517,None,2578.01468951089,2578.01468951089,2580.85519041679,None,2580.85519041679,None,None,0.007543095913206,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
160,20,Ordningsvakten med det långa håret stängde den enda öppna dörren som den väldigt glömska kollegan från nattskiftet inte hade stängt.,18,,19,,COR,1,no,161,162,,,,,,,,,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.35648556339,None,2592.8572009554,None,2592.8572009554,None,left,1,0.512896460437332,2592.8572009554,None,,,,,,,,,,,,,2593.38722288382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.86519743761,None,2580.86519743761,None,2581.36525468822,None,2591.86704004111,2591.86704004111,0.009870645706542,None,2591.86704004111,2591.86704004111,2594.88755737489,None,2594.88755737489,None,None,0.008674316544784,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,66,Patienten tog tabletter som läkaren inte hade ordinerat.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.38783099108,None,2600.88856658919,None,2600.88856658919,None,left,1,0.353362919761821,2600.88856658919,None,,,,,,,,,,,,,2601.25835546115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.89758877131,None,2594.89758877131,None,2595.39762164631,None,2599.89838065783,2599.89838065783,0.009873211559352,None,2599.89838065783,2599.89838065783,2602.75889040951,None,2602.75889040951,None,None,0.007640598343642,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,59,Glaset var ganska trasig efter att ha fallit till golvet.,4,,0,,INC,1,no,174,199,,,,,,,,,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.25935999276,None,2609.76011355184,None,2609.76011355184,None,right,1,0.345581969234445,2609.76011355184,None,,,,,,,,,,,,,2610.12013261613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.76879704131,None,2602.76879704131,None,2603.26899124435,None,2608.76990067902,2608.76990067902,0.009873211560262,None,2608.76990067902,2608.76990067902,2611.62045042916,None,2611.62045042916,None,None,0.007938558072965,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,112,Myntet är numera ogiltigt för handel i affärer. ,4,,0,,COR,1,no,173,199,,,,,,,,,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.1206627856,None,2617.6214448898,None,2617.6214448898,None,left,1,0.388055823989816,2617.6214448898,None,,,,,,,,,,,,,2618.02179211391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.63039586949,None,2611.63039586949,None,2612.1305037957,None,2616.63127852307,2616.63127852307,0.009870966438939,None,2616.63127852307,2616.63127852307,2619.52171286112,None,2619.52171286112,None,None,0.007983460509422,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,101,Plånboken innehöll sedlar som kassörskan ville inte ta emot.  ,6,,7,,INC,1,no,153,154,,,,,,,,,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.5221174962,None,2626.02284828333,None,2626.02284828333,None,right,1,0.314373173232525,2626.02284828333,None,,,,,,,,,,,,,2626.35302839662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.53176189778,None,2619.53176189778,None,2620.0318364679,None,2625.03267069099,2625.03267069099,0.009870324975054,None,2625.03267069099,2625.03267069099,2627.85313388527,None,2627.85313388527,None,None,0.008163390980371,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
180,59,Bankrånet som genomfördes under onsdagen på ett växlingskontor i centrala Norrköping var ganska välplanerad och rånarna lyckades fly. ,14,,0,,INC,1,no,182,199,,,,,,,,,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638.35426160993,None,2638.85498630315,None,2638.85498630315,None,right,1,0.745874989695949,2638.85498630315,None,,,,,,,,,,,,,2639.61487758794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.86311524755,None,2627.86311524755,None,2628.36324530425,None,2637.86485457545,2637.86485457545,0.009870324975054,None,2637.86485457545,2637.86485457545,2641.11540772534,None,2641.11540772534,None,None,0.008071661720351,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,69,Explosionen orsakade strålning som befolkningen hade inte märkt.  ,6,,7,,INC,1,no,153,154,,,,,,,,,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646.61570603787,None,2647.11644003232,None,2647.11644003232,None,right,1,1.30018817327618,2647.11644003232,None,,,,,,,,,,,,,2648.42663407178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.12545900712,None,2641.12545900712,None,2641.62541811383,None,2646.12625891193,2646.12625891193,0.009864231073152,None,2646.12625891193,2646.12625891193,2649.92692494333,None,2649.92692494333,None,None,0.008310606821397,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,75,Golvet är redan lagd och möblerna är klara. ,4,,0,,INC,1,yes,174,199,,,,,,,,,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.42720401197,None,2655.92794891129,None,2655.92794891129,None,right,1,0.3364542663885,2655.92794891129,None,,,,,,,,,,,,,2656.2778386277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.93694415196,None,2649.93694415196,None,2650.43700236475,None,2654.93774694335,2654.93774694335,0.009870645707451,None,2654.93774694335,2654.93774694335,2657.77796515635,None,2657.77796515635,None,space,0.008529025094504,None,67.1166266981536,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,46,Butiken är tyvärr stängd och öppnar igen på måndag. ,4,,0,,COR,1,no,171,199,,,,,,,,,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.8900053915,None,2731.39078557131,None,2731.39078557131,None,left,1,0.535684125481566,2731.39078557131,None,,,,,,,,,,,,,2731.94098601257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.90035957229,None,2724.90035957229,None,2725.39972500466,None,2730.40061343141,2730.40061343141,0.009869362779682,None,2730.40061343141,2730.40061343141,2733.44109278415,None,2733.44109278415,None,None,0.008134845861605,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,111,Gumman hittade myntet men flickan inte kunde nå det.  ,6,,7,,INC,1,no,157,158,,,,,,,,,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.44149773996,None,2739.9422468088,None,2739.9422468088,None,right,1,0.359847472842375,2739.9422468088,None,,,,,,,,,,,,,2740.31216750148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.45109691838,None,2733.45109691838,None,2733.95116892264,None,2738.95201533354,2738.95201533354,0.009871287169517,None,2738.95201533354,2738.95201533354,2741.81256421449,None,2741.81256421449,None,None,0.008399770229516,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
160,52,Tre promenader i veckan har positiva effekter på hjärnan som många människor med lätt eller medelsvår depression inte bör vara utan.,18,,19,,COR,1,no,161,162,,,,,,,,,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.81393200681,None,2754.31471699759,None,2754.31471699759,None,left,1,0.634933902012563,2754.31471699759,None,,,,,,,,,,,,,2754.96463740803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.82256097189,None,2741.82256097189,None,2742.32252681397,None,2753.32447846624,2753.32447846624,0.009872570096377,None,2753.32447846624,2753.32447846624,2756.46502353689,None,2756.46502353689,None,None,0.008568154358727,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,7,Läraren förklarade mattetalet men eleverna inte kunde lösa det själva. ,6,,7,,INC,1,no,157,158,,,,,,,,,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.96547323478,None,2763.46626047069,None,2763.46626047069,None,right,1,0.971113301352489,2763.46626047069,None,,,,,,,,,,,,,2764.45610353988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.47505653698,None,2756.47505653698,None,2756.97513944612,None,2762.47607774664,2762.47607774664,0.009867117658359,None,2762.47607774664,2762.47607774664,2765.95665356264,None,2765.95665356264,None,None,0.007791342233759,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
180,44,Bröllopet som för att vara en vuxenfest avslutades alldeles för tidigt var ändå jättelyckat enligt de flesta gästerna. ,14,,0,,COR,1,no,181,199,,,,,,,,,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.45784350924,None,2776.95854543052,None,2776.95854543052,None,left,1,0.302409560882552,2776.95854543052,None,,,,,,,,,,,,,2777.27828380327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765.96663139687,None,2765.96663139687,None,2766.46673707796,None,2775.96831908697,2775.96831908697,0.009866155463897,None,2775.96831908697,2775.96831908697,2778.77881073335,None,2778.77881073335,None,None,0.007588319081151,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,27,Apor äter gärna bananer från de omgivande plantage.,3,,4,,INC,1,no,133,134,,,,,,,,,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.27910198979,None,2784.77987126472,None,2784.77987126472,None,right,1,0.336931515126707,2784.77987126472,None,,,,,,,,,,,,,2785.12961985919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.78885303465,None,2778.78885303465,None,2779.28895005598,None,2783.78966191995,2783.78966191995,0.009870966438939,None,2783.78966191995,2783.78966191995,2786.63017084414,None,2786.63017084414,None,None,0.007738421506474,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,7,Avtalet är väldigt viktig och stöds av många. ,4,,0,,INC,1,no,174,199,,,,,,,,,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2792.13044959205,None,2792.6312079621,None,2792.6312079621,None,left,0,1.69321982853035,2792.6312079621,None,,,,,,,,,,,,,2794.34146185009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786.64020288203,None,2786.64020288203,None,2787.14025949117,None,2791.64104416122,2791.64104416122,0.009872249364889,None,2791.64104416122,2791.64104416122,2795.84168568873,None,2795.84168568873,None,None,0.007984422703885,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
130,42,Troende ber ofta böner i svåra tider.,3,,4,,COR,1,no,135,136,,,,,,,,,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.84190077139,None,2801.34267966827,None,2801.34267966827,None,left,1,0.30978350290934,2801.34267966827,None,,,,,,,,,,,,,2801.66293826781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.85176583637,None,2795.85176583637,None,2796.35169800162,None,2800.35252484788,2800.35252484788,0.009870324974145,None,2800.35252484788,2800.35252484788,2803.16291321867,None,2803.16291321867,None,None,0.007997893434549,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,78,Pojken serverade mat som katten inte ville äta.  ,6,,7,,COR,1,no,151,152,,,,,,,,,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808.66326188608,None,2809.16399748418,None,2809.16399748418,None,left,1,0.896049259254141,2809.16399748418,None,,,,,,,,,,,,,2810.07397740317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.17299625289,None,2803.17299625289,None,2803.67297267911,None,2808.17384747477,2808.17384747477,0.00985557131753,None,2808.17384747477,2808.17384747477,2811.57440618935,None,2811.57440618935,None,None,0.008258648288574,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
140,15,Frisörer klipper ofta hår med en saxar.,3,,4,,INC,1,no,131,132,,,,,,,,,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816.57459689641,None,2817.0753536628,None,2817.0753536628,None,right,1,0.752457365939335,2817.0753536628,None,,,,,,,,,,,,,2817.84523573939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.58444111382,None,2811.58444111382,None,2812.08448649736,None,2816.08521872778,2816.08521872778,0.009871928632492,None,2816.08521872778,2816.08521872778,2819.34574727434,None,2819.34574727434,None,None,0.008407467787947,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,104,Saxofonisten spelade toner men publiken orkade inte höra dem.  ,6,,7,,COR,1,no,155,156,,,,,,,,,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2825.34608423504,None,2825.84682496486,None,2825.84682496486,None,left,1,0.364826190692838,2825.84682496486,None,,,,,,,,,,,,,2826.22656678227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.3557263915,None,2819.3557263915,None,2819.85579422625,None,2824.85670157617,2824.85670157617,0.009871287170427,None,2824.85670157617,2824.85670157617,2827.72714535014,None,2827.72714535014,None,None,0.007555604449408,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,108,Hallonet lyser helt rött bland de gröna bladen. ,4,,0,,COR,1,no,173,199,,,,,,,,,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833.22742153219,None,2833.72815328152,None,2833.72815328152,None,left,1,0.411250497534638,2833.72815328152,None,,,,,,,,,,,,,2834.15794848472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827.73703209658,None,2827.73703209658,None,2828.23727280571,None,2832.73801161113,2832.73801161113,0.009871607902824,None,2832.73801161113,2832.73801161113,2835.65853507089,None,2835.65853507089,None,None,0.007708914193245,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
170,80,Smöret är verkligen ekologiskt och från lokala bönder. ,4,,0,,COR,1,no,173,199,,,,,,,,,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.15878944318,None,2841.65954909616,None,2841.65954909616,None,left,1,0.335592139635992,2841.65954909616,None,,,,,,,,,,,,,2842.00949397842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835.66853663926,None,2835.66853663926,None,2836.16858266426,None,2840.66937984285,2840.66937984285,0.009870324975054,None,2840.66937984285,2840.66937984285,2843.5098396951,None,2843.5098396951,None,None,0.007776267844747,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
150,88,Fabriken använde kemikalier men miljökontoret har inte haft rätt att kontrollera dem.,6,,7,,COR,1,no,155,156,,,,,,,,,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.01045649419,None,2851.51120524229,None,2851.51120524229,None,left,1,0.379818472284569,2851.51120524229,None,,,,,,,,,,,,,2851.90139072463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.51981913299,None,2843.51981913299,None,2844.01982763238,None,2850.52101225484,2850.52101225484,0.009867117659269,None,2850.52101225484,2850.52101225484,2853.40151321206,None,2853.40151321206,None,None,0.008187125125914,None,,,,,,,,,,NENA_001,1,2020_Feb_25_1100,test7,3.2.4,99.9785476535845
